Zipcodes,Zipcode Latitude,Zipcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
55404,44.9566612,-93.2774734,Ichiddo Ramen,44.95345734207272,-93.27810036955736,Ramen Restaurant
55404,44.9566612,-93.2774734,Minneapolis College of Art & Design,44.957082271032036,-93.27451918484388,College Arts Building
55404,44.9566612,-93.2774734,b. resale,44.95507190254675,-93.27773038246599,Clothing Store
55404,44.9566612,-93.2774734,Black Forest Inn,44.95545582793997,-93.27751824969816,German Restaurant
55404,44.9566612,-93.2774734,"Bambu Dessert Drinks - Minneapolis, MN",44.952279405556915,-93.27777352067403,Dessert Shop
55404,44.9566612,-93.2774734,The Bad Waitress Diner & Coffee Shop,44.955613566325944,-93.27775927648709,Diner
55404,44.9566612,-93.2774734,Pho Hoa,44.957443141935656,-93.27845253313824,Vietnamese Restaurant
55404,44.9566612,-93.2774734,Jasmine Deli,44.95609665778723,-93.2779776983061,Vietnamese Restaurant
55404,44.9566612,-93.2774734,Rainbow Chinese,44.952355368333976,-93.27766594655728,Chinese Restaurant
55404,44.9566612,-93.2774734,Harry Singh's Carribean Restaurant,44.95390189663916,-93.27770826803587,Caribbean Restaurant
55404,44.9566612,-93.2774734,Pho Tau Bay,44.95078106494896,-93.27759181386877,Vietnamese Restaurant
55404,44.9566612,-93.2774734,A Slice of New York,44.959015051254426,-93.27785321176614,Pizza Place
55404,44.9566612,-93.2774734,Los Campeones Gym Blaisdell,44.951987582368886,-93.27994973783771,Gym / Fitness Center
55404,44.9566612,-93.2774734,Marhaba,44.95180047634504,-93.27738758819108,Middle Eastern Restaurant
55404,44.9566612,-93.2774734,LIVE LETTERS,44.955444942232724,-93.28115701675415,Music Venue
55404,44.9566612,-93.2774734,Dunn Bros Coffee,44.955806370998815,-93.27800414075732,Café
55404,44.9566612,-93.2774734,Dunn Bro Cafe + provisions,44.955748089528036,-93.278125,Coffee Shop
55404,44.9566612,-93.2774734,Krav Maga Training Center,44.95071787157604,-93.27514628513671,Martial Arts Dojo
55404,44.9566612,-93.2774734,Pancho Villa Mexican Restaurant,44.9559229127763,-93.27791351488074,Mexican Restaurant
55404,44.9566612,-93.2774734,Marissa's Bakery,44.952022203354,-93.27805946329096,Bakery
55404,44.9566612,-93.2774734,Open Eye Theatre,44.95921025189409,-93.26878732889436,Performing Arts Venue
55404,44.9566612,-93.2774734,Cheapo Records,44.95529000000001,-93.27831,Record Shop
55404,44.9566612,-93.2774734,Kung Fu Noodles,44.953484895219155,-93.27809807634829,Noodle House
55404,44.9566612,-93.2774734,El Nuevo Mariachi,44.9526062323238,-93.27808688369316,Mexican Restaurant
55404,44.9566612,-93.2774734,Howard Conn Fine Arts Center,44.96335666763624,-93.27840128115109,Theater
55404,44.9566612,-93.2774734,StormKing Barbecue,44.955655,-93.278749,BBQ Joint
55404,44.9566612,-93.2774734,Starbucks,44.96254823013229,-93.2779703642606,Coffee Shop
55404,44.9566612,-93.2774734,Khun Nai Thai Cuisine,44.95641990179393,-93.27785729556696,Thai Restaurant
55404,44.9566612,-93.2774734,Hennepin History Museum,44.96000809024801,-93.27256775096035,History Museum
55404,44.9566612,-93.2774734,Shuang Hur,44.95320753576922,-93.27811672049538,Grocery Store
55404,44.9566612,-93.2774734,Jimmy John's,44.962559999999996,-93.27816,Sandwich Place
55404,44.9566612,-93.2774734,The Lost & Found Inc.,44.956368959812096,-93.2781339193757,Thrift / Vintage Store
55404,44.9566612,-93.2774734,Whittier International Elementary School,44.9549685703546,-93.28434630390598,Elementary School
55404,44.9566612,-93.2774734,Marissa's Supermarket,44.952495747156846,-93.27820932104609,Mexican Restaurant
55404,44.9566612,-93.2774734,Minneapolis International Hostel,44.95892927079871,-93.27562007907629,Hostel
55404,44.9566612,-93.2774734,Washburn Fair Oaks Park,44.960707129661245,-93.27538804243014,Park
55404,44.9566612,-93.2774734,Once Upon a Crime Books,44.95556986944483,-93.28745445808399,Bookstore
55404,44.9566612,-93.2774734,CVS pharmacy,44.9627507381035,-93.27775041463221,Pharmacy
55404,44.9566612,-93.2774734,LA Huasteca Restaurant,44.95252331510997,-93.27860284896627,Mexican Restaurant
55404,44.9566612,-93.2774734,Franklin-Nicollet Liquor Store,44.96234584330293,-93.2778599686566,Liquor Store
55404,44.9566612,-93.2774734,Java Restaurant,44.95178886,-93.27751517,Restaurant
55404,44.9566612,-93.2774734,Los Amigos,44.95199092945878,-93.27982151762444,Grocery Store
55404,44.9566612,-93.2774734,Old Arizona Theater,44.9511819219996,-93.27760065083991,Theater
55404,44.9566612,-93.2774734,EatWSK,44.95249316281971,-93.27220735774321,Restaurant
55404,44.9566612,-93.2774734,Steven's Square Market,44.96273806408022,-93.27796122250021,Miscellaneous Shop
55404,44.9566612,-93.2774734,Common Grounds,44.952212020174095,-93.27007445097118,Coffee Shop
55404,44.9566612,-93.2774734,Jack's Gym & Wellness Center,44.95213176895327,-93.27011489674244,Gym
55404,44.9566612,-93.2774734,Gold Rush Cafe,44.95215009453967,-93.26982883939516,American Restaurant
55404,44.9566612,-93.2774734,General Store @ WFHM,44.95203836007217,-93.2699270838777,Grocery Store
55404,44.9566612,-93.2774734,Jack's Bistro,44.95200562020872,-93.2699279888665,American Restaurant
55337,44.7884281,-93.2463804,Shooters Billiard & Pro Shop,44.78924093584447,-93.24717167679121,Pool Hall
55337,44.7884281,-93.2463804,Jimmy John's,44.788399028214855,-93.24740409851074,Sandwich Place
55337,44.7884281,-93.2463804,El Super TACO,44.790060329912436,-93.24552088045924,Mexican Restaurant
55337,44.7884281,-93.2463804,Walgreens,44.789946601504546,-93.24466127294727,Pharmacy
55337,44.7884281,-93.2463804,Indigo Tea Company,44.78556611074071,-93.25369228353505,Tea Room
55337,44.7884281,-93.2463804,Caribou Coffee,44.7896572938755,-93.24540451169014,Coffee Shop
55337,44.7884281,-93.2463804,Studio 4 Dancers,44.784692273728226,-93.25031817714887,Dance Studio
55337,44.7884281,-93.2463804,Thai Curry House,44.788895630773105,-93.24724145161156,Thai Restaurant
55337,44.7884281,-93.2463804,El Loro Mexican Restaurant,44.79082051603322,-93.24032134725607,Mexican Restaurant
55337,44.7884281,-93.2463804,Nina's Grill,44.791425503333386,-93.24071062111072,Bar
55337,44.7884281,-93.2463804,Aldi,44.78562948885414,-93.25447440147406,Grocery Store
55337,44.7884281,-93.2463804,Racks Sports Bar & Sports Grill,44.790886173976794,-93.24117801259369,Sports Bar
55337,44.7884281,-93.2463804,Touch of Home furnishings,44.789301,-93.246319,Furniture / Home Store
55337,44.7884281,-93.2463804,Chap Value Store,44.789964418136655,-93.24618221965888,Thrift / Vintage Store
55337,44.7884281,-93.2463804,Eagle Trace Wellness Center,44.786316229368474,-93.24830822867821,Spa
55337,44.7884281,-93.2463804,Florida Oriental Market,44.78548096598998,-93.25072452820538,Asian Restaurant
55337,44.7884281,-93.2463804,Big Discount Liquor,44.78446152286726,-93.248575599303,Liquor Store
55337,44.7884281,-93.2463804,Papa Johns Pizza,44.78375,-93.24814,Pizza Place
55337,44.7884281,-93.2463804,The Cages,44.78718794556293,-93.25445806867674,Athletics & Sports
55337,44.7884281,-93.2463804,Perfect In Design,44.79366795157055,-93.25122356414795,Gift Shop
55420,44.860838,-93.26903,Denny's 5th Avenue Bakery,44.8605355,-93.27007090000001,Bakery
55420,44.860838,-93.26903,Khan's Mongolian Barbeque,44.86304513278946,-93.269086222826,Asian Restaurant
55420,44.860838,-93.26903,"Country Inn & Suites By Carlson, Bloomington MOA",44.8602861,-93.26225179999999,Hotel
55420,44.860838,-93.26903,1st Wok,44.86149315050419,-93.270217753282,Chinese Restaurant
55420,44.860838,-93.26903,Culver's,44.86056684367682,-93.27791373088344,Fast Food Restaurant
55420,44.860838,-93.26903,Taco Bell,44.862191498007896,-93.27513637711156,Fast Food Restaurant
55420,44.860838,-93.26903,Domino's Pizza,44.85937007968583,-93.26993733644484,Pizza Place
55420,44.860838,-93.26903,SUBWAY,44.86085931869957,-93.26493910815456,Sandwich Place
55420,44.860838,-93.26903,Lucky Dog Pet Lodge,44.859371100000004,-93.259745,Dog Run
55420,44.860838,-93.26903,Jimmy John's,44.86135657091741,-93.26777083827592,Sandwich Place
55420,44.860838,-93.26903,Redbox,44.86190300000001,-93.265231,Video Store
55420,44.860838,-93.26903,Subway,44.86022120745726,-93.26847437471793,Sandwich Place
55420,44.860838,-93.26903,Walgreens,44.860358315871366,-93.26709313315405,Pharmacy
55420,44.860838,-93.26903,Hertz,44.862215,-93.274062,Rental Car Location
55420,44.860838,-93.26903,Pizza Hut,44.8605925093492,-93.26908036141505,Pizza Place
55420,44.860838,-93.26903,Kabob's Indian Grill,44.861224709634456,-93.26888095407571,Indian Restaurant
55420,44.860838,-93.26903,India Cafe,44.86101083775824,-93.26894260758787,Indian Restaurant
55420,44.860838,-93.26903,Family Dollar,44.860895070623314,-93.26762821466265,Discount Store
55420,44.860838,-93.26903,Smith Park,44.855564586839115,-93.2623815536499,Park
55420,44.860838,-93.26903,Toppers Pizza,44.86135,-93.267625,Pizza Place
55420,44.860838,-93.26903,McDonald's,44.85983,-93.26561,Fast Food Restaurant
55420,44.860838,-93.26903,Dollar Tree,44.8614037946429,-93.26886703646306,Discount Store
55420,44.860838,-93.26903,Village Square Liquors,44.860703031976506,-93.26774119075527,Liquor Store
55420,44.860838,-93.26903,Totally Kids Fun Furniture and Toys,44.859906,-93.2685,Toy / Game Store
55420,44.860838,-93.26903,$5 Tan,44.86068782412922,-93.2689675712877,Tanning Salon
55420,44.860838,-93.26903,Nail Today,44.861392206569406,-93.26792314912214,Cosmetics Shop
55420,44.860838,-93.26903,Pizza Gallery,44.860883740419844,-93.26885419710688,American Restaurant
55420,44.860838,-93.26903,Village Square,44.8600017308301,-93.26805064834429,Shopping Mall
55420,44.860838,-93.26903,Super USA,44.85945224761963,-93.26966106891632,Grocery Store
55420,44.860838,-93.26903,Hong Kong,44.861219023019096,-93.26889395713806,Chinese Restaurant
55420,44.860838,-93.26903,New Century Buffet,44.86136,-93.26734401,Asian Restaurant
55420,44.860838,-93.26903,Quality Wine & Spirits,44.85938,-93.26371999999999,Liquor Store
55420,44.860838,-93.26903,Super America,44.863086766335535,-93.27866939928431,Gas Station
55420,44.860838,-93.26903,Denny's,44.86114864627364,-93.26220560227742,Diner
55420,44.860838,-93.26903,La Quinta Inn Minneapolis Airport Bloomington,44.860659999999996,-93.2782,Hotel
55420,44.860838,-93.26903,Just For Kix,44.86492271092975,-93.26252000298477,Dance Studio
55420,44.860838,-93.26903,Kwik Market,44.858893451092776,-93.27833754231577,Grocery Store
55423,44.86349000000001,-93.26758,Khan's Mongolian Barbeque,44.86304513278946,-93.269086222826,Asian Restaurant
55423,44.86349000000001,-93.26758,Denny's 5th Avenue Bakery,44.8605355,-93.27007090000001,Bakery
55423,44.86349000000001,-93.26758,"Country Inn & Suites By Carlson, Bloomington MOA",44.8602861,-93.26225179999999,Hotel
55423,44.86349000000001,-93.26758,1st Wok,44.86149315050419,-93.270217753282,Chinese Restaurant
55423,44.86349000000001,-93.26758,Lucky Dog Pet Lodge,44.859371100000004,-93.259745,Dog Run
55423,44.86349000000001,-93.26758,Redbox,44.86190300000001,-93.265231,Video Store
55423,44.86349000000001,-93.26758,SUBWAY,44.86085931869957,-93.26493910815456,Sandwich Place
55423,44.86349000000001,-93.26758,Taco Bell,44.862191498007896,-93.27513637711156,Fast Food Restaurant
55423,44.86349000000001,-93.26758,Jimmy John's,44.86135657091741,-93.26777083827592,Sandwich Place
55423,44.86349000000001,-93.26758,Americinn Suites Hotel,44.86324728186744,-93.25772662786676,Hotel
55423,44.86349000000001,-93.26758,Domino's Pizza,44.85937007968583,-93.26993733644484,Pizza Place
55423,44.86349000000001,-93.26758,Walgreens,44.860358315871366,-93.26709313315405,Pharmacy
55423,44.86349000000001,-93.26758,Subway,44.86022120745726,-93.26847437471793,Sandwich Place
55423,44.86349000000001,-93.26758,Kabob's Indian Grill,44.861224709634456,-93.26888095407571,Indian Restaurant
55423,44.86349000000001,-93.26758,Hertz,44.862215,-93.274062,Rental Car Location
55423,44.86349000000001,-93.26758,Pizza Hut,44.8605925093492,-93.26908036141505,Pizza Place
55423,44.86349000000001,-93.26758,Family Dollar,44.860895070623314,-93.26762821466265,Discount Store
55423,44.86349000000001,-93.26758,India Cafe,44.86101083775824,-93.26894260758787,Indian Restaurant
55423,44.86349000000001,-93.26758,Toppers Pizza,44.86135,-93.267625,Pizza Place
55423,44.86349000000001,-93.26758,Nail Today,44.861392206569406,-93.26792314912214,Cosmetics Shop
55423,44.86349000000001,-93.26758,New Century Buffet,44.86136,-93.26734401,Asian Restaurant
55423,44.86349000000001,-93.26758,Dollar Tree,44.8614037946429,-93.26886703646306,Discount Store
55423,44.86349000000001,-93.26758,McDonald's,44.85983,-93.26561,Fast Food Restaurant
55423,44.86349000000001,-93.26758,Hong Kong,44.861219023019096,-93.26889395713806,Chinese Restaurant
55423,44.86349000000001,-93.26758,Pizza Gallery,44.860883740419844,-93.26885419710688,American Restaurant
55423,44.86349000000001,-93.26758,Village Square Liquors,44.860703031976506,-93.26774119075527,Liquor Store
55423,44.86349000000001,-93.26758,$5 Tan,44.86068782412922,-93.2689675712877,Tanning Salon
55423,44.86349000000001,-93.26758,Village Square,44.8600017308301,-93.26805064834429,Shopping Mall
55423,44.86349000000001,-93.26758,Totally Kids Fun Furniture and Toys,44.859906,-93.2685,Toy / Game Store
55423,44.86349000000001,-93.26758,Just For Kix,44.86492271092975,-93.26252000298477,Dance Studio
55423,44.86349000000001,-93.26758,Super USA,44.85945224761963,-93.26966106891632,Grocery Store
55423,44.86349000000001,-93.26758,Quality Wine & Spirits,44.85938,-93.26371999999999,Liquor Store
55423,44.86349000000001,-93.26758,Denny's,44.86114864627364,-93.26220560227742,Diner
55420,44.8395572,-93.2888149,luna di luna,44.843304541395156,-93.28888262262049,Italian Restaurant
55420,44.8395572,-93.2888149,Sunrise Donuts,44.83956196625085,-93.28887928618128,Donut Shop
55420,44.8395572,-93.2888149,Sports Page,44.83997275659605,-93.28933455142266,Sports Bar
55420,44.8395572,-93.2888149,Mandarin Kitchen,44.844512868503465,-93.28898070936731,Dim Sum Restaurant
55420,44.8395572,-93.2888149,CVS pharmacy,44.84098352982323,-93.2890026549712,Pharmacy
55420,44.8395572,-93.2888149,U-Haul of Bloomington,44.84289300518183,-93.288144457001,Storage Facility
55420,44.8395572,-93.2888149,Kimson,44.84622029247871,-93.289074470298,Vietnamese Restaurant
55420,44.8395572,-93.2888149,Droolin' Moose Chocolate Shoppe,44.83266183314078,-93.28899368134616,Dessert Shop
55420,44.8395572,-93.2888149,Firestone Complete Auto Care,44.835045,-93.28872,Automotive Shop
55420,44.8395572,-93.2888149,Enterprise Rent-A-Car,44.833934192722396,-93.29219967126845,Rental Car Location
55420,44.8395572,-93.2888149,Midas,44.836216257077396,-93.28803350553987,Automotive Shop
55420,44.8395572,-93.2888149,FedEx Ship Center,44.836117,-93.284504,Shipping Store
55420,44.8395572,-93.2888149,Taco Bell,44.836214518822345,-93.28930772652932,Fast Food Restaurant
55420,44.8395572,-93.2888149,Arby's,44.835821,-93.289168,Fast Food Restaurant
55420,44.8395572,-93.2888149,Big Bottle Liquor,44.8395596,-93.2886979,Liquor Store
55420,44.8395572,-93.2888149,Gadget Guru MN,44.838875629710465,-93.28866720199585,Electronics Store
55420,44.8395572,-93.2888149,Chan Oriental Market,44.839710483227186,-93.2889429648228,Grocery Store
55420,44.8395572,-93.2888149,CVS Pharmacy Drive Thru,44.84128451294819,-93.28923594977354,Pharmacy
55420,44.8395572,-93.2888149,Woodcraft - Here to Help,44.83774697759747,-93.28839136161969,Hardware Store
55420,44.8395572,-93.2888149,Dairy Queen,44.834712145278864,-93.2893350720405,Fast Food Restaurant
55420,44.8395572,-93.2888149,Saltwater Empire,44.837378807135366,-93.28787586179342,Pet Store
55420,44.8395572,-93.2888149,Atomic Tactical,44.842503,-93.288374,Sporting Goods Shop
55420,44.8395572,-93.2888149,David Fong's Restaurant,44.83378752525103,-93.2880177626141,Restaurant
55420,44.8395572,-93.2888149,E-Cig,44.84438901213448,-93.28886738874064,Smoke Shop
55420,44.8395572,-93.2888149,A-1 Foam & Upholstery,44.84443539999999,-93.287737,Other Repair Shop
55420,44.8395572,-93.2888149,Captain Jacks Comics,44.84464525811184,-93.28899287477941,Hobby Shop
55420,44.8395572,-93.2888149,"Pawn America MN, LLC",44.84657517412786,-93.28903446951031,Jewelry Store
55423,44.86645,-93.28885,Broadway Pizza,44.86666094834958,-93.28876334681705,Pizza Place
55423,44.86645,-93.28885,Sunrise Nails,44.8644822911251,-93.28886036043787,Spa
55423,44.86645,-93.28885,Joy's Pattaya Thai,44.86552985069733,-93.28833272785921,Thai Restaurant
55423,44.86645,-93.28885,Starbucks,44.864709999999995,-93.28866,Coffee Shop
55423,44.86645,-93.28885,Chipotle Mexican Grill,44.864014789754016,-93.2888755248307,Mexican Restaurant
55423,44.86645,-93.28885,Noodles & Company,44.8645224,-93.28869379999999,Noodle House
55423,44.86645,-93.28885,REI,44.860659999999996,-93.291287,Sporting Goods Shop
55423,44.86645,-93.28885,Ulta Beauty,44.86280542609849,-93.29303311509626,Cosmetics Shop
55423,44.86645,-93.28885,Potbelly Sandwich Shop,44.864082,-93.28870400000001,Sandwich Place
55423,44.86645,-93.28885,Dairy Queen,44.86607067217969,-93.28799396753313,Fast Food Restaurant
55423,44.86645,-93.28885,Panera Bread,44.86251562446622,-93.2919850945472,Bakery
55423,44.86645,-93.28885,Cold Stone Creamery,44.86278938995302,-93.29139232635498,Ice Cream Shop
55423,44.86645,-93.28885,Lands' End Inlet,44.86324106708209,-93.29033138550501,Clothing Store
55423,44.86645,-93.28885,Einstein Bros Bagels,44.86273235558397,-93.28910708427424,Bagel Shop
55423,44.86645,-93.28885,bauer hockey -- own the moment,44.86085390336233,-93.2912165624017,Sporting Goods Shop
55423,44.86645,-93.28885,The Home Depot,44.86087300420709,-93.28488796949387,Hardware Store
55423,44.86645,-93.28885,Four Points by Sheraton Minneapolis Airport,44.86319179751646,-93.28762158756945,Hotel
55423,44.86645,-93.28885,Papa John's Pizza,44.863324,-93.289548,Pizza Place
55423,44.86645,-93.28885,Goodwill,44.859682067386736,-93.28826488530744,Thrift / Vintage Store
55423,44.86645,-93.28885,Best Buy,44.863257259188785,-93.29279466130134,Electronics Store
55423,44.86645,-93.28885,The Shops At Lyndale,44.86278748955705,-93.29207150530638,Shopping Mall
55423,44.86645,-93.28885,Burlington,44.862823999999996,-93.29426600000001,Department Store
55423,44.86645,-93.28885,PetSmart,44.86321979562065,-93.29373203378056,Pet Store
55423,44.86645,-93.28885,BP,44.86576419879306,-93.28865507574487,Gas Station
55423,44.86645,-93.28885,Richfield Liquors,44.863325594785614,-93.28889357713732,Liquor Store
55423,44.86645,-93.28885,Groceries Of The Orient,44.866485,-93.288577,Grocery Store
55423,44.86645,-93.28885,Sprint Store,44.8643761,-93.2888243,Mobile Phone Shop
55423,44.86645,-93.28885,Sandahl & Associates,44.8688426,-93.2889386,Lawyer
55423,44.86645,-93.28885,Lincoln Field,44.867425,-93.28528399999999,Baseball Field
55423,44.86645,-93.28885,"Lincoln Fields, Richfield",44.86726929743973,-93.28428272113364,Baseball Field
55423,44.86645,-93.28885,Usa Baby,44.863325357437134,-93.28697266,Furniture / Home Store
55423,44.86645,-93.28885,Four Points Fitness Center,44.863149,-93.287403,Hotel
55423,44.86645,-93.28885,Mattress Firm,44.8629724015749,-93.28947183028872,Mattress Store
55423,44.86645,-93.28885,Lyndale Smokehouse,44.8628725503413,-93.2877568082493,American Restaurant
55423,44.86645,-93.28885,NeuLife Wellness,44.87005,-93.28747,Yoga Studio
55423,44.86645,-93.28885,I-494 And Lyndale Ave,44.86186660510458,-93.28756024795112,Intersection
55423,44.86645,-93.28885,494 West,44.870651629775324,-93.29384565377084,Moving Target
55423,44.86645,-93.28885,Wood Lake Nature Center - South Entrance,44.872046999999995,-93.291064,Nature Preserve
55343,44.92631486,-93.38649526,Pizza Lucé,44.928546680167074,-93.3859960151252,Pizza Place
55343,44.92631486,-93.38649526,Shanghai Market Oriental Foods,44.9261286934903,-93.38640771450599,Grocery Store
55343,44.92631486,-93.38649526,Sea Level Tropical Fish,44.925691850146094,-93.38799404034872,Pet Store
55343,44.92631486,-93.38649526,43 Hoops,44.92856575920873,-93.38741065013019,Gym
55343,44.92631486,-93.38649526,New King's Wok,44.92612640017632,-93.38675986158351,Chinese Restaurant
55343,44.92631486,-93.38649526,"Pawn America MN, LLC",44.927328779075324,-93.38581042446054,Jewelry Store
55343,44.92631486,-93.38649526,Goodwill,44.92638897234255,-93.38745313311148,Thrift / Vintage Store
55343,44.92631486,-93.38649526,Antiques Bel Air,44.927161335122335,-93.38632266568096,Antique Shop
55343,44.92631486,-93.38649526,Martha Burns Swimming School,44.927231273240395,-93.38621434064768,Athletics & Sports
55343,44.92631486,-93.38649526,Crumley's Lunchbox,44.92603615297856,-93.38591890994623,American Restaurant
55343,44.92631486,-93.38649526,New King's Wok Chinese Buffet,44.925730435796325,-93.38649689540978,Chinese Restaurant
55343,44.92631486,-93.38649526,electronic salvage industries,44.926033000000004,-93.37915,Electronics Store
55343,44.92631486,-93.38649526,Oakes Park,44.93090385024554,-93.3901240400052,Park
55343,44.92631486,-93.38649526,Wheel Of Death,44.928503000883694,-93.37793310295149,Food Truck
55343,44.92631486,-93.38649526,Jazzman's Cafe & Bakery (9350),44.92612018665636,-93.39594484567282,Café
55343,44.92631486,-93.38649526,Cottageville Park,44.93301759943469,-93.38348547239674,Park
55337,44.77504992,-93.31867777,Muddy Chicken,44.77731730966652,-93.3183066754917,American Restaurant
55337,44.77504992,-93.31867777,Elite Gymnastics Academy (EGA),44.776354615622,-93.32664004371313,Gymnastics Gym
55337,44.77504992,-93.31867777,Mgm Liquors,44.77588892944827,-93.3159664631116,Liquor Store
55337,44.77504992,-93.31867777,Jimmy John's,44.777117346758395,-93.32709789276122,Sandwich Place
55337,44.77504992,-93.31867777,Groceries Of The Orient,44.77501649902271,-93.31869085997965,Grocery Store
55337,44.77504992,-93.31867777,Venue 13,44.77694693873303,-93.3182178267538,Rock Club
55337,44.77504992,-93.31867777,Liquorville,44.775683119777405,-93.31742678716878,Liquor Store
55337,44.77504992,-93.31867777,Enchantasys,44.776525853347856,-93.31830201902271,Lingerie Store
55337,44.77504992,-93.31867777,Patio Town,44.77468153333334,-93.316099,Building
55337,44.77504992,-93.31867777,American Freight Furniture and Mattress,44.776913148138284,-93.31985473632812,Furniture / Home Store
55337,44.77504992,-93.31867777,Red Wing,44.77583037628537,-93.3213949575917,Shoe Store
55337,44.77504992,-93.31867777,Sue Fischer Memorial Park,44.773171401365715,-93.31609921805038,Park
55337,44.77504992,-93.31867777,Menards Garden Center,44.776174,-93.314199,Garden Center
55337,44.77504992,-93.31867777,McDonald's,44.774685999999996,-93.317049,Fast Food Restaurant
55337,44.77504992,-93.31867777,Sue Fischer Fields,44.77265210642131,-93.31498802111031,Baseball Field
55337,44.77504992,-93.31867777,Leaping Lizards,44.77560322745136,-93.32603606538812,Pet Store
55337,44.77504992,-93.31867777,Atlantis Swim Academy (ASA),44.776223075909975,-93.32662054472358,Pool
55337,44.77504992,-93.31867777,Savage Audio,44.77622993666615,-93.3271837234497,Music Store
55337,44.77504992,-93.31867777,SR HARRIS,44.77690910663678,-93.32698634367344,Fabric Shop
55337,44.77504992,-93.31867777,Inspiration Design Center,44.77586436732678,-93.30924510955809,Design Studio
55378,44.778142,-93.333283,Elite Gymnastics Academy (EGA),44.776354615622,-93.32664004371313,Gymnastics Gym
55378,44.778142,-93.333283,Jimmy John's - Savage,44.7782612275712,-93.3317471453957,Sandwich Place
55378,44.778142,-93.333283,El Loro Mexican Restaurant,44.77858710936369,-93.33967427526484,Mexican Restaurant
55378,44.778142,-93.333283,Jimmy John's,44.777117346758395,-93.32709789276122,Sandwich Place
55378,44.778142,-93.333283,Culver's,44.77865501793085,-93.3387728507698,Fast Food Restaurant
55378,44.778142,-93.333283,Savage Sunday Farmers Market,44.778485246740786,-93.34095037306056,Farmers Market
55378,44.778142,-93.333283,Quality Inn,44.778619,-93.33736800000001,Hotel
55378,44.778142,-93.333283,Super Mercado La Loma,44.778216938036955,-93.33284987880847,Grocery Store
55378,44.778142,-93.333283,Pizza Man,44.7781880924496,-93.33535739936968,Pizza Place
55378,44.778142,-93.333283,Dan Patch Liquor,44.7782168569309,-93.33573734771264,Liquor Store
55378,44.778142,-93.333283,Neisens Sports Bar,44.7784438864647,-93.3416668615922,Music Venue
55378,44.778142,-93.333283,SR HARRIS,44.77690910663678,-93.32698634367344,Fabric Shop
55378,44.778142,-93.333283,Savage Audio,44.77622993666615,-93.3271837234497,Music Store
55378,44.778142,-93.333283,Flavor Pho,44.778617,-93.34029699999999,Vietnamese Restaurant
55378,44.778142,-93.333283,Flavor,44.778707646388995,-93.34028134713628,Café
55378,44.778142,-93.333283,Atlantis Swim Academy (ASA),44.776223075909975,-93.32662054472358,Pool
55378,44.778142,-93.333283,Ming Dragon,44.77288586112528,-93.33596733219612,Chinese Restaurant
55378,44.778142,-93.333283,Leaping Lizards,44.77560322745136,-93.32603606538812,Pet Store
55431,44.8575903,-93.3050049,Fresh Thyme Farmers Market,44.85811404800926,-93.30693423860515,Grocery Store
55431,44.8575903,-93.3050049,Salon Oriana,44.86093995050764,-93.3076115267399,Salon / Barbershop
55431,44.8575903,-93.3050049,Massage Envy - Southtown,44.85980770000001,-93.3039773,Spa
55431,44.8575903,-93.3050049,Great Clips,44.8606011308245,-93.30680698156357,Salon / Barbershop
55431,44.8575903,-93.3050049,Tandoor Restaurant,44.85782974846006,-93.30540549709393,Indian Restaurant
55431,44.8575903,-93.3050049,Red Lobster,44.858178,-93.30425100000001,Seafood Restaurant
55431,44.8575903,-93.3050049,Guitar Center,44.8593901,-93.3054971,Music Store
55431,44.8575903,-93.3050049,Hunan Chinese Restaurant,44.85783312128755,-93.30549014811659,Chinese Restaurant
55431,44.8575903,-93.3050049,Bed Bath & Beyond,44.8592512509629,-93.3043903112411,Furniture / Home Store
55431,44.8575903,-93.3050049,Starbucks,44.861134,-93.3081,Coffee Shop
55431,44.8575903,-93.3050049,Panda Express,44.860912079674996,-93.30751196323044,Chinese Restaurant
55431,44.8575903,-93.3050049,Chick-fil-A,44.8610149,-93.31070059999999,Fast Food Restaurant
55431,44.8575903,-93.3050049,Home2 Suites by Hilton Bloomington,44.85821232891335,-93.30816333000256,Hotel
55431,44.8575903,-93.3050049,Caribou Coffee,44.8592821,-93.30948409999999,Coffee Shop
55431,44.8575903,-93.3050049,Red Robin Gourmet Burgers and Brews,44.85848392025997,-93.30805800332493,Burger Joint
55431,44.8575903,-93.3050049,Sonic Drive-In,44.8581571,-93.3060228,Fast Food Restaurant
55431,44.8575903,-93.3050049,Lucky's 13 Pub,44.86071671126168,-93.30131834084808,American Restaurant
55431,44.8575903,-93.3050049,Hobby Lobby,44.859606785771135,-93.31295192241669,Fabric Shop
55431,44.8575903,-93.3050049,Carter's,44.859772191444165,-93.3046272246742,Kids Store
55431,44.8575903,-93.3050049,Schuler Shoes: Bloomington,44.85941788623659,-93.30755062401295,Shoe Store
55431,44.8575903,-93.3050049,Caribou Coffee,44.8633232,-93.30435159999999,Coffee Shop
55431,44.8575903,-93.3050049,GameStop,44.86047151857307,-93.30688358480607,Video Game Store
55431,44.8575903,-93.3050049,Jimmy John's,44.859535099248646,-93.30913467348064,Sandwich Place
55431,44.8575903,-93.3050049,Petco,44.859375,-93.30785,Pet Store
55431,44.8575903,-93.3050049,GNC,44.860219555791566,-93.30672495068708,Supplement Shop
