,Zipcodes,Zipcode Latitude,Zipcode Longitude,Business,City,Biz Zipcode,Biz Latitude,Biz Longitude
1687,55442,45.046291,-93.428928,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1688,55442,45.046291,-93.428928,Trader Joe's,Maple Grove,55369,45.092014174027,-93.4340381457739
1689,55442,45.046291,-93.428928,Hackenmueller Meats,Robbinsdale,55422,45.0306799,-93.33916
1690,55442,45.046291,-93.428928,Cub Foods,Crystal,55422,45.0207015,-93.3477929
1691,55443,45.117609,-93.338118,Dragon Star Supermarket,Minneapolis,55445,45.0964781051424,-93.3781949803233
1692,55443,45.117609,-93.338118,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1693,55443,45.117609,-93.338118,Hy Vee,Brooklyn Park,55445,45.1259403,-93.3566305
1694,55443,45.117609,-93.338118,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1695,55443,45.117609,-93.338118,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1696,55443,45.117609,-93.338118,Festival Foods,Brooklyn Park,55443,45.109403,-93.306298
1697,55443,45.117609,-93.338118,Aldi,Coon Rapids,55433,45.1307035690439,-93.2713830471039
1698,55443,45.117609,-93.338118,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1699,55443,45.117609,-93.338118,Hy-Vee Grocery,Robbinsdale,55422,45.019764,-93.327618
1700,55443,45.117609,-93.338118,Bangkok Market & Video Rental,Minneapolis,55411,45.0122375488281,-93.2875823974609
1701,55443,45.117609,-93.338118,Hy-Vee,New Hope,55427,45.035021,-93.384083
1702,55443,45.117609,-93.338118,So Low Grocery Outlet,Minneapolis,55411,45.0126266479492,-93.2947692871094
1703,55443,45.117609,-93.338118,Cub Foods,Brooklyn Center,55429,45.058837,-93.322601
1704,55443,45.117609,-93.338118,Hackenmueller Meats,Robbinsdale,55422,45.0306799,-93.33916
1705,55443,45.117609,-93.338118,The Herbivorous Butcher,Minneapolis,55413,44.9902328,-93.2539668
1706,55443,45.117609,-93.338118,Cub Foods,Minneapolis,55411,44.9982019,-93.2886701
1707,55443,45.117609,-93.338118,Cub Foods,Crystal,55422,45.0207015,-93.3477929
1708,55444,45.107694,-93.303067,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1709,55444,45.107694,-93.303067,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1710,55444,45.107694,-93.303067,Dragon Star Supermarket,Minneapolis,55445,45.0964781051424,-93.3781949803233
1711,55444,45.107694,-93.303067,Hy Vee,Brooklyn Park,55445,45.1259403,-93.3566305
1712,55444,45.107694,-93.303067,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1713,55444,45.107694,-93.303067,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1714,55444,45.107694,-93.303067,Festival Foods,Brooklyn Park,55443,45.109403,-93.306298
1715,55444,45.107694,-93.303067,Aldi,Coon Rapids,55433,45.1307035690439,-93.2713830471039
1716,55444,45.107694,-93.303067,Bangkok Market & Video Rental,Minneapolis,55411,45.0122375488281,-93.2875823974609
1717,55444,45.107694,-93.303067,Hy-Vee Grocery,Robbinsdale,55422,45.019764,-93.327618
1718,55444,45.107694,-93.303067,Hy-Vee,New Hope,55427,45.035021,-93.384083
1719,55444,45.107694,-93.303067,Holy Land,Minneapolis,55418,45.0136833190918,-93.2468109130859
1720,55444,45.107694,-93.303067,So Low Grocery Outlet,Minneapolis,55411,45.0126266479492,-93.2947692871094
1721,55444,45.107694,-93.303067,Little India,Minneapolis,55418,45.00713,-93.2468
1722,55444,45.107694,-93.303067,Eastside Food Cooperative,Minneapolis,55418,45.0147514,-93.2468109
1723,55444,45.107694,-93.303067,Minneapolis Farmers Market,Minneapolis,55405,44.9812499,-93.2858567
1724,55444,45.107694,-93.303067,Cub Foods,Brooklyn Center,55429,45.058837,-93.322601
1725,55444,45.107694,-93.303067,The Herbivorous Butcher,Minneapolis,55413,44.9902328,-93.2539668
1726,55444,45.107694,-93.303067,Hackenmueller Meats,Robbinsdale,55422,45.0306799,-93.33916
1727,55444,45.107694,-93.303067,Cub Foods,Minneapolis,55411,44.9982019,-93.2886701
1728,55444,45.107694,-93.303067,Whole Foods Market,Minneapolis,55401,44.982777,-93.269501
1729,55444,45.107694,-93.303067,Cub Foods,Crystal,55422,45.0207015,-93.3477929
1730,55444,45.107694,-93.303067,Surdyk's Liquor and Cheese Shop,Minneapolis,55414,44.98847,-93.25611
1731,55446,45.046438,-93.485395,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1732,55446,45.046438,-93.485395,Trader Joe's,Maple Grove,55369,45.092014174027,-93.4340381457739
1733,55447,45.001581,-93.490856,Ethnic Foods Company,Osseo,55369,45.11842,-93.40173
1734,55447,45.001581,-93.490856,Trader Joe's,Maple Grove,55369,45.092014174027,-93.4340381457739
1735,55448,45.193911,-93.299952,Dragon Star Supermarket,Minneapolis,55445,45.0964781051424,-93.3781949803233
1736,55448,45.193911,-93.299952,Hy Vee,Brooklyn Park,55445,45.1259403,-93.3566305
1737,55448,45.193911,-93.299952,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1738,55448,45.193911,-93.299952,Koom Siab Grocery & Deli,Minneapolis,55444,45.0949,-93.30191
1739,55448,45.193911,-93.299952,Aldi,Coon Rapids,55433,45.1307035690439,-93.2713830471039
1740,55448,45.193911,-93.299952,Vinai Market,Minneapolis,55429,45.0680961,-93.3281749
1741,55448,45.193911,-93.299952,Sun Foods,Brooklyn Center,55429,45.07049,-93.3285
1742,55448,45.193911,-93.299952,Festival Foods,Brooklyn Park,55443,45.109403,-93.306298
1743,55449,45.177288,-93.181914,Seoul Oriental Foods,Fridley,55432,45.0807533,-93.2411423
1744,55449,45.177288,-93.181914,Aldi,Mounds View,55112,45.1058124,-93.2096783
1745,55449,45.177288,-93.181914,Aldi,Coon Rapids,55433,45.1307035690439,-93.2713830471039
1746,55449,45.177288,-93.181914,Cub Foods,Arden Hills,55126,45.0539865,-93.1471417
